{'image': [[88, 90, 91, 93, 92, 90, 90, 94], [90, 92, 92, 90, 92, 91, 91, 92], [89, 89, 92, 91, 90, 91, 92, 93], [88, 89, 89, 88, 90, 91, 92, 94], [87, 91, 89, 88, 91, 89, 90, 92], [88, 87, 86, 88, 90, 89, 89, 90], [85, 86, 87, 86, 90, 86, 89, 86], [85, 84, 83, 83, 85, 85, 86, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628035774682, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 91, 92, 91, 92, 91, 95], [90, 89, 93, 91, 92, 92, 93, 94], [91, 88, 92, 91, 91, 90, 92, 93], [89, 88, 87, 90, 89, 91, 90, 91], [90, 90, 88, 91, 88, 90, 90, 91], [87, 87, 87, 88, 89, 90, 91, 90], [84, 84, 87, 87, 90, 88, 89, 89], [82, 84, 83, 82, 84, 85, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035785485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 91, 91, 94, 93, 92], [91, 88, 93, 90, 92, 91, 94, 92], [88, 90, 90, 90, 91, 92, 92, 92], [91, 88, 88, 89, 90, 90, 91, 91], [87, 90, 89, 90, 90, 88, 91, 91], [88, 87, 87, 90, 89, 90, 92, 90], [86, 86, 86, 87, 89, 87, 89, 89], [85, 84, 85, 83, 85, 85, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035786485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 91, 90, 91, 92, 94], [89, 88, 91, 92, 91, 92, 92, 94], [87, 89, 90, 91, 90, 91, 91, 93], [91, 87, 88, 89, 91, 89, 91, 93], [89, 89, 90, 88, 90, 89, 90, 90], [87, 87, 88, 89, 91, 89, 89, 90], [85, 87, 87, 89, 88, 88, 89, 89], [84, 83, 83, 82, 82, 84, 83, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035786688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 91, 90, 92, 92, 93, 91, 94], [92, 88, 91, 90, 92, 91, 92, 93], [90, 90, 89, 92, 89, 90, 91, 93], [90, 88, 90, 88, 90, 91, 90, 93], [90, 90, 89, 89, 86, 90, 90, 89], [88, 85, 88, 89, 90, 91, 92, 90], [85, 86, 86, 88, 88, 88, 90, 86], [83, 83, 87, 83, 86, 84, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035786884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 91, 90, 91, 92, 92, 91, 93], [92, 90, 92, 92, 91, 91, 92, 94], [90, 90, 89, 89, 88, 90, 90, 93], [89, 88, 88, 89, 90, 92, 92, 92], [89, 88, 89, 90, 89, 89, 89, 89], [86, 86, 88, 90, 90, 89, 88, 89], [85, 86, 87, 88, 89, 88, 88, 88], [84, 82, 85, 83, 85, 86, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035787087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 91, 92, 91, 92, 92, 95], [91, 89, 92, 93, 91, 91, 92, 92], [86, 88, 92, 91, 91, 90, 91, 92], [89, 87, 89, 90, 90, 92, 92, 91], [88, 90, 89, 91, 90, 89, 90, 91], [87, 87, 86, 87, 90, 90, 91, 89], [87, 87, 86, 88, 89, 88, 89, 88], [86, 84, 86, 82, 88, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035788088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 91, 91, 92, 92, 93], [90, 90, 89, 90, 91, 91, 91, 95], [89, 89, 90, 90, 89, 91, 91, 94], [90, 85, 89, 89, 90, 91, 92, 90], [88, 88, 88, 89, 90, 90, 92, 91], [86, 86, 88, 88, 90, 92, 90, 89], [86, 85, 86, 87, 89, 87, 88, 88], [84, 85, 83, 82, 86, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035788283, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 92, 90, 93, 91, 93], [90, 92, 91, 92, 91, 93, 93, 92], [90, 89, 89, 90, 90, 92, 91, 94], [89, 87, 88, 88, 90, 92, 92, 93], [89, 88, 90, 89, 88, 90, 89, 90], [87, 85, 88, 89, 90, 90, 88, 89], [89, 85, 88, 88, 89, 88, 90, 89], [86, 85, 85, 83, 83, 86, 86, 85]], 'bbox': [[0.75, 0.625, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035788486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 92, 91, 91, 93, 91, 93], [92, 90, 90, 91, 90, 89, 94, 93], [89, 88, 91, 91, 90, 91, 91, 94], [92, 88, 89, 89, 91, 92, 92, 92], [89, 89, 89, 89, 89, 89, 91, 91], [87, 88, 88, 89, 91, 91, 89, 91], [85, 86, 86, 87, 88, 88, 89, 89], [85, 84, 84, 83, 85, 86, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035788689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 90, 93, 90, 91, 93], [88, 88, 91, 91, 90, 91, 92, 93], [87, 90, 88, 90, 89, 90, 91, 92], [89, 87, 88, 88, 90, 90, 92, 93], [86, 89, 89, 90, 90, 89, 90, 91], [86, 86, 88, 88, 89, 88, 88, 88], [85, 86, 89, 86, 89, 88, 87, 89], [82, 81, 83, 82, 86, 83, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035788885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 90, 93, 91, 92, 92, 95], [89, 90, 92, 91, 91, 92, 93, 94], [88, 91, 90, 90, 91, 92, 92, 93], [91, 88, 88, 89, 91, 89, 93, 94], [88, 88, 90, 90, 89, 88, 91, 91], [87, 87, 87, 89, 90, 88, 89, 90], [86, 85, 87, 89, 92, 87, 88, 88], [83, 84, 85, 85, 87, 86, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035789088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 91, 92, 91, 92, 92, 95], [92, 90, 91, 90, 92, 90, 92, 90], [89, 90, 91, 90, 91, 92, 92, 92], [87, 86, 89, 88, 91, 91, 90, 93], [87, 89, 90, 89, 88, 89, 89, 91], [87, 86, 86, 88, 89, 90, 89, 91], [87, 85, 88, 88, 88, 89, 91, 89], [84, 84, 84, 81, 85, 86, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035789284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 87, 92, 92, 91, 91, 92, 93], [91, 88, 90, 91, 91, 89, 92, 91], [88, 89, 90, 88, 89, 90, 91, 93], [90, 87, 88, 90, 89, 90, 90, 92], [87, 89, 90, 90, 89, 88, 90, 90], [88, 86, 86, 89, 89, 90, 88, 90], [86, 83, 86, 86, 88, 86, 89, 88], [83, 83, 84, 81, 82, 85, 86, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035789690, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 90, 92, 91, 92, 89, 92], [88, 89, 91, 92, 90, 93, 92, 93], [88, 88, 92, 91, 91, 90, 93, 95], [91, 87, 89, 89, 90, 90, 93, 91], [88, 88, 89, 92, 89, 90, 91, 92], [89, 88, 88, 88, 90, 90, 88, 90], [86, 86, 86, 86, 87, 90, 87, 86], [82, 83, 84, 84, 85, 86, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035789886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 88, 91, 91, 91, 91, 91, 92], [89, 88, 91, 91, 91, 92, 93, 94], [89, 87, 90, 90, 91, 89, 89, 93], [91, 87, 88, 89, 90, 91, 90, 91], [88, 88, 89, 90, 89, 91, 89, 89], [88, 87, 87, 87, 88, 90, 92, 88], [86, 85, 86, 89, 89, 88, 91, 88], [82, 82, 85, 85, 85, 85, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035789487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 90, 90, 90, 92, 93, 93], [89, 91, 90, 90, 91, 91, 91, 92], [89, 89, 89, 90, 89, 91, 89, 93], [90, 87, 89, 89, 91, 89, 90, 91], [87, 90, 88, 89, 88, 88, 89, 93], [86, 86, 88, 89, 90, 89, 89, 88], [87, 87, 87, 87, 89, 87, 87, 88], [84, 84, 83, 83, 85, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035790089, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 91, 89, 92, 92, 91, 93], [88, 91, 91, 90, 90, 91, 93, 93], [88, 88, 88, 90, 88, 92, 90, 91], [86, 88, 88, 87, 92, 93, 91, 91], [88, 88, 88, 89, 87, 89, 90, 89], [87, 87, 89, 87, 88, 88, 90, 89], [84, 85, 86, 88, 88, 88, 88, 87], [84, 81, 84, 83, 85, 83, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035790284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 91, 91, 92, 91, 92, 95], [93, 90, 90, 91, 91, 91, 91, 93], [88, 93, 91, 91, 89, 91, 90, 93], [90, 88, 89, 88, 91, 89, 92, 92], [88, 89, 90, 89, 89, 90, 90, 89], [86, 88, 88, 88, 89, 92, 90, 89], [87, 86, 86, 87, 89, 88, 88, 87], [82, 85, 83, 84, 85, 85, 87, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035790487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 92, 90, 91, 91, 91, 92], [90, 91, 92, 92, 90, 93, 90, 93], [89, 89, 92, 90, 91, 92, 91, 94], [91, 88, 88, 90, 90, 92, 92, 94], [88, 89, 89, 90, 88, 89, 90, 90], [89, 88, 87, 89, 91, 89, 90, 91], [86, 88, 86, 87, 89, 87, 90, 90], [85, 85, 85, 86, 84, 85, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035790683, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 90, 91, 92, 90, 91, 94], [89, 90, 91, 92, 93, 92, 92, 93], [86, 89, 89, 91, 89, 91, 92, 96], [92, 88, 89, 90, 91, 92, 93, 91], [88, 88, 89, 90, 89, 88, 90, 90], [89, 86, 87, 88, 90, 89, 89, 88], [86, 84, 87, 86, 88, 87, 91, 87], [85, 82, 86, 82, 85, 86, 86, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035790886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 91, 91, 91, 92, 93, 94], [92, 89, 91, 90, 90, 91, 92, 93], [89, 90, 89, 91, 91, 90, 91, 92], [91, 87, 88, 88, 92, 90, 93, 93], [88, 89, 89, 91, 89, 90, 90, 90], [87, 87, 85, 91, 89, 89, 88, 87], [85, 88, 88, 87, 88, 88, 88, 88], [81, 84, 85, 83, 84, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035791285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 92, 91, 91, 90, 92], [89, 90, 93, 91, 91, 90, 92, 93], [90, 88, 91, 90, 90, 92, 92, 94], [90, 88, 88, 89, 91, 92, 90, 92], [87, 89, 89, 91, 90, 88, 90, 91], [89, 87, 86, 88, 90, 90, 89, 90], [87, 86, 87, 87, 87, 87, 89, 88], [83, 82, 84, 85, 85, 84, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035791691, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 88, 91, 89, 90, 89, 93], [89, 90, 90, 91, 90, 91, 91, 93], [87, 89, 88, 90, 87, 90, 90, 93], [91, 87, 88, 89, 91, 91, 91, 92], [86, 90, 89, 88, 90, 89, 89, 88], [85, 87, 88, 89, 89, 90, 88, 88], [85, 87, 84, 86, 88, 87, 89, 87], [84, 81, 85, 82, 85, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035791082, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 87, 89, 91, 92, 92, 90, 93], [89, 90, 92, 93, 91, 91, 91, 93], [88, 89, 89, 92, 90, 91, 92, 95], [90, 88, 89, 88, 90, 91, 91, 93], [88, 89, 88, 88, 89, 89, 90, 90], [87, 86, 87, 90, 90, 89, 90, 91], [86, 85, 86, 87, 89, 88, 90, 85], [85, 83, 85, 81, 87, 85, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035791887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 92, 92, 91, 91, 92, 95], [88, 89, 91, 91, 90, 91, 90, 94], [86, 88, 90, 89, 91, 92, 92, 93], [90, 87, 88, 88, 90, 90, 92, 93], [88, 89, 90, 90, 89, 90, 90, 89], [86, 88, 88, 88, 90, 90, 90, 92], [85, 87, 87, 87, 90, 86, 91, 88], [81, 83, 85, 83, 84, 85, 85, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628035792082, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 90, 92, 90, 91, 89, 94], [88, 89, 91, 90, 91, 91, 91, 94], [89, 89, 91, 90, 90, 91, 92, 93], [89, 86, 88, 88, 91, 89, 92, 90], [88, 89, 89, 89, 89, 89, 90, 92], [88, 85, 88, 89, 90, 88, 90, 91], [87, 86, 87, 87, 90, 87, 89, 87], [84, 82, 84, 83, 84, 85, 85, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035792285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 91, 91, 91, 91, 92, 91, 94], [90, 89, 90, 92, 92, 91, 92, 93], [90, 92, 89, 89, 90, 92, 90, 95], [90, 86, 88, 91, 89, 91, 91, 92], [88, 89, 89, 90, 90, 91, 90, 90], [88, 87, 87, 88, 89, 91, 91, 89], [86, 87, 86, 86, 89, 87, 87, 88], [83, 83, 83, 81, 85, 86, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035792488, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 89, 93, 90, 92, 91, 93], [89, 90, 92, 92, 92, 92, 91, 92], [90, 90, 89, 91, 91, 92, 92, 94], [91, 89, 90, 89, 90, 91, 90, 91], [89, 90, 89, 89, 90, 89, 90, 90], [88, 87, 88, 88, 89, 91, 89, 89], [87, 87, 86, 87, 88, 86, 90, 88], [83, 83, 85, 82, 86, 87, 86, 85]], 'bbox': [[0.75, 0.625, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035792691, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 91, 91, 92, 94, 92, 92], [91, 88, 91, 90, 90, 91, 89, 92], [88, 90, 90, 92, 89, 91, 91, 92], [89, 88, 90, 88, 90, 90, 92, 92], [88, 87, 89, 88, 90, 88, 90, 89], [86, 87, 87, 88, 91, 90, 90, 87], [85, 84, 86, 87, 89, 86, 89, 89], [83, 81, 84, 84, 84, 83, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035792887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 90, 92, 90, 91, 91, 91, 94], [88, 89, 90, 91, 90, 91, 91, 92], [87, 89, 89, 89, 91, 90, 93, 91], [89, 87, 88, 88, 91, 91, 90, 92], [86, 88, 90, 89, 87, 89, 90, 89], [91, 86, 87, 88, 90, 90, 90, 89], [85, 85, 86, 88, 89, 87, 89, 87], [81, 82, 84, 82, 85, 83, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035793286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 91, 92, 92, 91, 93, 95], [90, 90, 92, 91, 91, 91, 90, 92], [89, 89, 90, 90, 92, 90, 91, 93], [88, 89, 90, 89, 91, 90, 91, 92], [88, 88, 90, 89, 90, 89, 90, 91], [88, 89, 85, 89, 90, 88, 91, 92], [85, 86, 87, 88, 91, 87, 89, 88], [86, 82, 85, 81, 85, 85, 87, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035793489, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 90, 91, 93, 94, 94], [89, 90, 90, 92, 90, 92, 92, 93], [89, 89, 91, 89, 89, 90, 91, 93], [90, 86, 89, 88, 89, 91, 89, 91], [89, 90, 89, 90, 89, 89, 90, 88], [88, 86, 85, 89, 90, 91, 90, 89], [87, 85, 88, 87, 89, 88, 89, 88], [82, 83, 83, 82, 85, 86, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035793685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 92, 91, 92, 91, 95], [89, 90, 91, 91, 92, 91, 90, 92], [88, 89, 90, 90, 91, 91, 92, 93], [91, 88, 90, 87, 90, 92, 92, 91], [88, 90, 90, 90, 90, 88, 90, 90], [88, 87, 88, 88, 90, 90, 88, 89], [87, 87, 87, 87, 88, 88, 89, 88], [84, 83, 84, 81, 86, 87, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035793888, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 92, 91, 92, 90, 91, 93], [88, 89, 91, 91, 90, 91, 93, 92], [86, 90, 88, 90, 89, 90, 91, 93], [88, 89, 89, 89, 90, 91, 93, 94], [89, 89, 90, 89, 90, 90, 91, 90], [89, 88, 88, 88, 90, 91, 91, 89], [87, 85, 85, 86, 88, 87, 88, 89], [82, 85, 83, 81, 86, 85, 86, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035794083, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 90, 91, 92, 93, 90, 92], [90, 89, 92, 91, 92, 91, 90, 90], [87, 90, 89, 92, 89, 89, 92, 94], [91, 88, 89, 88, 92, 89, 91, 91], [87, 89, 89, 89, 89, 89, 88, 89], [88, 88, 88, 87, 91, 90, 90, 89], [87, 87, 87, 87, 89, 88, 89, 88], [85, 82, 85, 82, 86, 85, 86, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035794286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 92, 92, 92, 91, 90, 93], [89, 88, 89, 91, 89, 90, 92, 94], [90, 89, 89, 90, 89, 91, 92, 91], [90, 88, 88, 89, 89, 91, 92, 92], [88, 87, 89, 89, 89, 89, 89, 88], [86, 86, 88, 88, 89, 89, 90, 88], [84, 86, 87, 90, 88, 86, 90, 88], [86, 84, 84, 83, 83, 86, 86, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035794489, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 90, 92, 91, 92, 92, 90], [90, 89, 90, 91, 92, 90, 92, 92], [89, 90, 90, 90, 90, 90, 93, 94], [90, 87, 89, 88, 90, 92, 91, 93], [88, 90, 90, 90, 88, 89, 88, 90], [88, 86, 88, 89, 90, 89, 91, 91], [84, 85, 87, 88, 89, 86, 89, 88], [82, 80, 84, 83, 84, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035794685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 91, 90, 91, 92, 90, 93], [90, 92, 91, 90, 90, 90, 90, 91], [90, 89, 90, 89, 90, 91, 91, 92], [91, 89, 90, 87, 90, 91, 92, 92], [89, 89, 88, 89, 89, 88, 89, 90], [87, 88, 87, 88, 90, 90, 90, 89], [85, 86, 86, 87, 90, 88, 90, 88], [83, 83, 85, 85, 84, 84, 86, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035795287, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 92, 91, 91, 92, 90, 93], [90, 91, 91, 91, 91, 91, 92, 92], [91, 90, 90, 90, 91, 91, 91, 93], [89, 88, 89, 89, 90, 91, 92, 92], [87, 89, 90, 89, 88, 89, 90, 89], [87, 86, 88, 88, 92, 89, 88, 90], [85, 85, 85, 87, 87, 86, 88, 86], [84, 84, 83, 84, 84, 85, 85, 85]], 'bbox': [[0.125, 0.3125, 0.25, 0.375]], 'category_id': [0], 'timestamp': 1628035795483, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 92, 92, 92, 93, 92, 95], [89, 90, 91, 91, 91, 92, 91, 92], [88, 90, 90, 92, 90, 93, 92, 94], [90, 88, 89, 88, 91, 91, 91, 92], [91, 90, 90, 90, 89, 91, 90, 93], [87, 88, 88, 88, 91, 90, 92, 90], [87, 87, 90, 87, 90, 87, 89, 88], [84, 85, 86, 84, 85, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035795686, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 91, 90, 92, 91, 94], [91, 89, 90, 91, 91, 93, 90, 92], [87, 89, 90, 90, 89, 90, 89, 93], [89, 87, 89, 87, 90, 92, 91, 91], [86, 89, 88, 88, 90, 90, 90, 89], [87, 86, 87, 87, 91, 90, 91, 87], [86, 84, 87, 86, 89, 86, 90, 88], [84, 83, 84, 82, 85, 82, 84, 86]], 'bbox': [[0.875, 0.625, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035795889, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 93, 91, 91, 93, 93, 93], [90, 90, 91, 91, 91, 92, 93, 94], [88, 89, 90, 90, 90, 92, 92, 93], [91, 87, 87, 88, 91, 90, 91, 93], [89, 90, 90, 90, 89, 90, 91, 91], [87, 88, 87, 88, 90, 90, 90, 90], [86, 85, 86, 87, 89, 86, 89, 89], [84, 83, 83, 83, 85, 87, 86, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035796084, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 89, 91, 92, 92, 92, 94], [91, 89, 92, 91, 92, 91, 92, 92], [89, 88, 91, 90, 89, 91, 92, 93], [89, 86, 88, 90, 91, 91, 91, 93], [89, 89, 89, 91, 90, 89, 89, 90], [88, 86, 87, 88, 91, 89, 89, 91], [85, 84, 87, 88, 89, 88, 89, 88], [85, 82, 85, 83, 84, 85, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035796287, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 88, 89, 90, 92, 90, 91, 92], [89, 89, 91, 91, 92, 90, 91, 93], [88, 90, 88, 90, 91, 91, 91, 92], [88, 87, 89, 88, 90, 90, 90, 92], [89, 87, 89, 90, 90, 88, 90, 90], [87, 86, 87, 88, 89, 89, 89, 89], [85, 86, 86, 87, 88, 86, 89, 89], [81, 82, 84, 82, 84, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035796483, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 90, 90, 91, 92, 92, 93], [90, 89, 90, 92, 90, 93, 92, 97], [88, 90, 90, 90, 90, 90, 91, 94], [88, 89, 88, 88, 91, 91, 92, 94], [88, 89, 90, 89, 89, 89, 90, 90], [87, 86, 87, 89, 89, 91, 91, 89], [88, 85, 88, 88, 90, 87, 90, 87], [83, 82, 86, 82, 86, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035796686, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 88, 92, 94, 91, 92, 93, 94], [89, 89, 91, 92, 93, 91, 93, 94], [89, 91, 91, 91, 91, 92, 91, 95], [90, 88, 89, 90, 91, 91, 93, 93], [88, 88, 88, 89, 90, 89, 92, 91], [86, 86, 87, 88, 90, 89, 90, 90], [88, 86, 88, 88, 89, 89, 89, 90], [84, 82, 84, 83, 86, 86, 87, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035796889, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 91, 92, 93, 91, 91, 93], [92, 90, 92, 91, 90, 92, 91, 94], [88, 88, 90, 91, 90, 93, 90, 94], [91, 88, 88, 89, 91, 90, 91, 90], [88, 88, 89, 90, 90, 88, 90, 89], [88, 88, 88, 89, 89, 90, 89, 89], [88, 87, 87, 88, 90, 88, 91, 86], [85, 83, 84, 83, 84, 86, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035797085, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 90, 92, 93, 93, 92, 95], [90, 89, 91, 91, 91, 91, 92, 93], [89, 87, 91, 91, 90, 91, 93, 91], [90, 89, 88, 87, 91, 91, 92, 92], [87, 88, 89, 90, 90, 88, 91, 92], [86, 86, 88, 88, 90, 91, 90, 89], [85, 87, 86, 87, 89, 88, 88, 87], [83, 84, 85, 82, 84, 85, 86, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035797288, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 90, 92, 91, 92, 92, 95], [91, 91, 92, 89, 91, 91, 91, 91], [90, 90, 91, 91, 90, 91, 90, 92], [90, 87, 89, 89, 91, 91, 92, 94], [90, 88, 90, 90, 88, 89, 89, 91], [86, 86, 89, 91, 89, 90, 90, 90], [87, 85, 86, 88, 90, 86, 90, 89], [85, 82, 83, 82, 86, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035797484, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 92, 90, 92, 92, 91, 95], [89, 89, 91, 92, 91, 91, 92, 92], [88, 90, 90, 90, 90, 90, 90, 93], [91, 86, 90, 89, 90, 91, 92, 94], [89, 89, 90, 87, 90, 90, 89, 90], [87, 86, 87, 89, 90, 91, 88, 91], [85, 85, 85, 87, 88, 88, 89, 85], [82, 83, 83, 82, 85, 85, 85, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035797687, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 87, 92, 92, 91, 91, 92, 95], [90, 89, 92, 92, 91, 91, 91, 92], [89, 88, 91, 90, 89, 92, 91, 93], [91, 87, 89, 88, 91, 90, 91, 91], [88, 90, 91, 91, 88, 89, 91, 88], [89, 86, 86, 89, 89, 91, 89, 90], [87, 87, 87, 88, 89, 87, 90, 88], [83, 85, 84, 84, 84, 87, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035797890, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
